"logFC","logCPM","PValue","FDR","topDE"
0.93753861341402,6.24542808194828,2.36244138568253e-11,3.70170940722595e-07,"Up"
1.14000524622106,5.48557494428939,1.51693074232539e-08,0.000118843939007483,"Up"
0.677794276549542,6.49299861350584,2.49561188164582e-08,0.000130345808578361,"Up"
0.864891822873083,5.89326237022545,7.02708153972542e-08,0.000275268351614894,"Up"
0.90732841503001,5.53921871091312,1.87362158259739e-06,0.00587155531554372,"Up"
0.812132638034052,5.70772389320531,3.02346825274482e-06,0.00789578734204309,"Up"
0.493112708284821,6.67553832127985,6.15565839304638e-06,0.0137790016229491,"NA"
0.820084947392621,5.48564224548326,1.96391701834208e-05,0.0384657697005025,"Up"
0.453740088460846,6.69877903784666,2.53653514359807e-05,0.0441610768500425,"NA"
0.482645005065724,6.53149214520619,3.39985656255706e-05,0.0532723524787066,"NA"
0.554926439208156,6.17192532459022,4.64186707403254e-05,0.0657840399169361,"NA"
0.454170508131938,6.61959945297123,5.03802718107878e-05,0.0657840399169361,"NA"
0.568048219549117,6.04770502197004,6.57305375050242e-05,0.079225522474325,"NA"
0.48266365046724,6.3836445264464,7.89647886059255e-05,0.0883785194761605,"NA"
-0.619489560367514,5.32783306398962,0.000150683788044268,0.157404284991043,"NA"
-0.584723521868195,5.39081591064275,0.000226512858400885,0.221826873642717,"NA"
-0.474117145000149,5.84939346024939,0.000315731228486892,0.291011330538889,"NA"
0.40546987127176,6.43775098751639,0.00062500650153942,0.544068159590065,"NA"
0.353975455592654,6.72347486275853,0.000790371080336655,0.651806550410266,"NA"
0.350326141724254,6.71808929057315,0.000982186298648252,0.769493855675973,"NA"
-0.579548788810664,5.34539515962892,0.00106811809671243,0.795372372651292,"NA"
0.586882907848677,5.58319357781014,0.00111673956208618,0.795372372651292,"NA"
0.371191799544046,6.54173240068881,0.00117532272075723,0.800701378762824,"NA"
-0.773101743899518,5.13379423146701,0.00128749509680284,0.840573361325153,"NA"
-0.466332370956252,5.61843999719417,0.00143616435516024,0.900130371240233,"NA"
0.445214261084674,6.02270169887478,0.00165358458585311,0.996539110605093,"NA"
0.53185601728916,5.64296438000412,0.00201375291514756,1,"NA"
0.301552991437273,6.78055491584548,0.00305466638823989,1,"NA"
0.321096260124176,6.63217057253704,0.00349298103893264,1,"NA"
0.502988596631233,5.59347538873384,0.00435138846023975,1,"NA"
0.298054123638382,6.73286268502096,0.00453504748066674,1,"NA"
0.39681702002026,6.08331657722773,0.00454834071558102,1,"NA"
0.348780539304226,6.35989652013624,0.00456362675173125,1,"NA"
0.476069255133731,5.6243418184144,0.00517574036163682,1,"NA"
-0.462581910484557,5.32478652454979,0.0054278641632203,1,"NA"
0.301215164155288,6.6310400465275,0.00576851777491414,1,"NA"
0.363878699863194,6.14220705991763,0.00651245718589652,1,"NA"
0.418960375945332,5.84423483669112,0.00653716130594463,1,"NA"
0.42645399153814,5.70105213281484,0.00924203969785201,1,"NA"
-0.396787608930408,5.53624756369833,0.00931982343651365,1,"NA"
0.256972403421844,6.84086779407105,0.00932826918666013,1,"NA"
0.376743164223702,5.92286023999856,0.00944803084416538,1,"NA"
-0.418033884977278,5.39908790301293,0.00973177571560232,1,"NA"
0.329195167093858,6.26307914993275,0.0101820800015541,1,"NA"
0.395900939847501,5.81679530612072,0.0107969399839327,1,"NA"
-0.387661901926627,5.54379603353944,0.0115450906275416,1,"NA"
0.266501070176231,6.66537615502626,0.0115828581506715,1,"NA"
0.332074528736262,6.16488717120426,0.011821339333127,1,"NA"
-0.37159937913479,5.60435523305242,0.0122685492778421,1,"NA"
0.258054594030469,6.74523924625912,0.0123662511228224,1,"NA"
0.253621360666125,6.78757399233212,0.0123685516512397,1,"NA"
-0.339073941026081,5.81579422428938,0.0125782822005965,1,"NA"
0.631415228616242,5.6560124410382,0.0126496559878581,1,"NA"
0.373165095200547,5.90240616631239,0.0129141794320021,1,"NA"
0.296788373062711,6.3868432950297,0.0129340414030813,1,"NA"
-0.358541495326293,5.67336053037439,0.0130232099057451,1,"NA"
0.306914194152243,6.27930994920257,0.0131496948320068,1,"NA"
0.303210476245685,6.31601940159011,0.0133930097726881,1,"NA"
-0.385066020736596,5.49744073150777,0.0135019190161928,1,"NA"
-0.351301339857521,5.72177542979285,0.0135051577215714,1,"NA"
0.412737400126456,5.66181844482265,0.0139810893590153,1,"NA"
0.287101967812967,6.40499361773004,0.0143635635806956,1,"NA"
0.241547964669406,6.82411870756117,0.0145571793666969,1,"NA"
-0.384071300065629,5.45938857189333,0.0159751877483613,1,"NA"
0.344395156701768,5.94979944363428,0.0177836899945233,1,"NA"
-0.355123987683678,5.60864579622465,0.0180809963574369,1,"NA"
0.359895251859585,5.85905492888144,0.0186512258045743,1,"NA"
0.368214829864223,5.76416214592606,0.0194035189681008,1,"NA"
0.41483544328142,5.57501557777484,0.0199361627328075,1,"NA"
-0.37072203240888,5.43573308358475,0.0201317181705814,1,"NA"
-0.342695549177791,5.66126390748555,0.0205180152809822,1,"NA"
-0.355935469233718,5.53211745915983,0.0207022277745998,1,"NA"
-0.342933354076051,5.63300242472988,0.0211223948695503,1,"NA"
0.257098692049062,6.57698729711245,0.0218817818912386,1,"NA"
0.298124242236695,6.15138159691965,0.0230118372942288,1,"NA"
0.325333718549527,6.00441381249899,0.0230775360778134,1,"NA"
0.396556010308146,5.58052714084195,0.0240037508316809,1,"NA"
0.294590981034881,6.1412107522199,0.0245328399883944,1,"NA"
0.232045659149238,6.76811276580298,0.0250051467730014,1,"NA"
0.408701795821304,5.50178359050974,0.025330103793366,1,"NA"
-0.338814195768937,5.55955126762627,0.0254513144194161,1,"NA"
0.380300875138632,5.56636622613623,0.0258326012172067,1,"NA"
-0.351939913980686,5.47788992206597,0.0265665365476323,1,"NA"
0.625610938227461,5.6470252999658,0.0265852720102148,1,"NA"
0.246123757370261,6.54659636504075,0.0267142582430799,1,"NA"
-0.343055312995842,5.57315064272745,0.0268281882749849,1,"NA"
0.286225209889975,6.18496550264808,0.0283912419322975,1,"NA"
-0.331229448532918,5.5556627161035,0.0291161252565589,1,"NA"
-0.324480071281049,5.65470390179672,0.0291668142754062,1,"NA"
-0.304557380139879,5.78555872397851,0.0304616709252701,1,"NA"
-0.364986706668572,5.39654899488496,0.0304784653273037,1,"NA"
0.393914615408951,5.45245787611664,0.0330928723067764,1,"NA"
-0.319884430816529,5.59141874957929,0.0338468023015722,1,"NA"
0.335682455389816,5.76433281766968,0.0340197080020744,1,"NA"
0.368538211910375,5.59149067846603,0.0341994576321684,1,"NA"
-0.306707087154303,5.66927452789086,0.034813281280858,1,"NA"
0.381583890120217,5.526402748965,0.0353961868534655,1,"NA"
0.354305265748142,5.66011869927102,0.0359235400825339,1,"NA"
-0.333101469824839,5.50387054248093,0.0372324283090951,1,"NA"
-0.572237001080182,5.29947181860884,0.0374917598423686,1,"NA"
-0.306745247490511,5.6438499553492,0.0375793732582485,1,"NA"
0.366750332140956,5.54928002483494,0.0376008121720735,1,"NA"
0.303468183724274,5.90355896440717,0.0377184942828973,1,"NA"
0.302708135947769,5.94077669466008,0.0382337433582043,1,"NA"
-0.263976967501607,5.96723967951656,0.0391431852060677,1,"NA"
-0.351192237459688,5.36429888328549,0.0418108378415864,1,"NA"
