"logFC","logCPM","PValue","FDR","topDE"
-0.901403050711882,5.06900179778761,1.26259303614398e-10,1.7590918516521e-08,"NA"
1.02280616194013,5.43097410657846,1.41508485986736e-10,1.95746667115652e-08,"Up"
-0.900504820838692,5.08593457308185,1.48494477624287e-10,2.03045572269703e-08,"NA"
1.12482696243051,5.28448445940261,1.4907355052818e-10,2.03045572269703e-08,"Up"
-0.927024875754196,5.02656800165547,1.49930377127788e-10,2.03045572269703e-08,"NA"
1.15582443255216,5.2103165540727,1.64196389448219e-10,2.1982164074221e-08,"Up"
1.14229176984526,5.24766422150822,1.65383728119531e-10,2.1982164074221e-08,"Up"
0.851758058086224,5.77796483281744,1.65723223940735e-10,2.1982164074221e-08,"NA"
1.06660517789126,5.35014274944055,1.97707850677425e-10,2.60463281375443e-08,"Up"
0.74438515159014,6.01421450123504,2.14074337191652e-10,2.80119163111725e-08,"NA"
1.0444414915812,5.39297492129717,2.15894740173238e-10,2.806052039057e-08,"Up"
0.747652531358982,6.0073253850751,2.28969818906559e-10,2.95615300862961e-08,"NA"
1.05597450316562,5.35848075228437,2.31185150131365e-10,2.95731874900716e-08,"Up"
1.10753875084946,5.28985735816292,2.32836723913597e-10,2.95731874900716e-08,"Up"
-0.628045914226116,5.89413574252089,2.33641313951304e-10,2.95731874900716e-08,"NA"
-0.845623653831706,5.20115395266633,2.40844175014141e-10,3.02869369696354e-08,"NA"
0.865799198727236,5.71684431999234,2.44624325134451e-10,3.04544429088533e-08,"NA"
0.843730227929593,5.74937632260291,2.45321341205263e-10,3.04544429088533e-08,"NA"
0.914855138577678,5.60546138297722,2.56081008029289e-10,3.15876738948739e-08,"NA"
0.90536380492465,5.63152427063092,2.59410244246095e-10,3.15958414469803e-08,"NA"
0.905229035027822,5.63144148704062,2.59410244246095e-10,3.15958414469803e-08,"NA"
0.97173131643964,5.48279099419741,2.72010806226461e-10,3.29235079586352e-08,"NA"
0.790241083262113,5.88218954835531,2.84035705447777e-10,3.39551257950395e-08,"NA"
-0.967386325462731,4.91380366739726,2.84733538360251e-10,3.39551257950395e-08,"NA"
0.909096197632137,5.61311675004682,2.85793943229962e-10,3.39551257950395e-08,"NA"
0.760552903986052,5.9582805106079,2.98131096388408e-10,3.52049195893775e-08,"NA"
0.951405131198601,5.52895464511225,3.10916394086632e-10,3.64921629568588e-08,"NA"
0.860169591437409,5.70564282420697,3.23800196325133e-10,3.77753891688707e-08,"NA"
0.679653397178352,6.17698319579881,3.30549295421616e-10,3.83318422463174e-08,"NA"
1.0966748762955,5.28431037059639,3.34015980862281e-10,3.85032945558269e-08,"Up"
1.07833521602032,5.30796460942893,3.54755762265818e-10,4.06520715505316e-08,"Up"
-0.960578369098111,4.89915207555626,3.60332988024424e-10,4.09631514308068e-08,"NA"
0.975599134744287,5.46812347404427,3.61700862060723e-10,4.09631514308068e-08,"NA"
1.08039528616688,5.2721656342545,3.69964843684528e-10,4.16554602488057e-08,"Up"
0.858853326811052,5.71148462569497,3.83790408399743e-10,4.29623413241007e-08,"NA"
-0.94429788913172,4.94134088386375,4.11711201802334e-10,4.58229835293333e-08,"NA"
1.12436849496203,5.20915284860428,4.19375560634581e-10,4.64092977557102e-08,"Up"
0.95170052696283,5.49535917185978,4.48302268802554e-10,4.93285326001719e-08,"NA"
1.1070742306483,5.2326670694684,4.5597854574025e-10,4.98897204339304e-08,"Up"
0.838533308972016,5.74778381479883,4.84655729867368e-10,5.27294542955699e-08,"NA"
0.855567660094262,5.68315869070595,4.88100716864753e-10,5.28075892894011e-08,"NA"
-0.742295549175972,5.44484401439286,4.99217361883335e-10,5.37102412790704e-08,"NA"
0.903515559263572,5.5877029612988,5.03446466207776e-10,5.3865990412043e-08,"NA"
-0.797504946736912,5.29294878773994,5.29397809915028e-10,5.63314175099694e-08,"NA"
0.989221933180942,5.42159760358136,5.80866939126577e-10,6.1470323186477e-08,"NA"
1.14638948090701,5.16548499563861,6.07983225293168e-10,6.39902344621059e-08,"Up"
0.937639226567607,5.52927876553925,6.14579877790344e-10,6.40383017487731e-08,"NA"
1.07822005669756,5.28781707672414,6.1505339901228e-10,6.40383017487731e-08,"Up"
-0.925677303651792,4.94719426674438,6.29550991114072e-10,6.51972432829685e-08,"NA"
0.781191046298704,5.85793450557586,6.49411110713902e-10,6.68962530323693e-08,"NA"
0.901008156882962,5.59077367389073,7.07732030247664e-10,7.21584872583433e-08,"NA"
0.838709604918016,5.7118807241052,7.07947566822536e-10,7.21584872583433e-08,"NA"
0.95576674416966,5.46804848367114,7.30389059415417e-10,7.40560969876385e-08,"NA"
1.00486231490254,5.39650372703856,7.34312545323682e-10,7.40661289205126e-08,"Up"
-0.970449340505505,4.86557468873292,7.52354665040781e-10,7.54927484102578e-08,"NA"
0.99932756675054,5.38556476712015,7.58151961619596e-10,7.55318586008836e-08,"NA"
0.87037091436091,5.64364697894729,7.60544894514733e-10,7.55318586008836e-08,"NA"
0.828120712311568,5.72674421206491,7.85838094584206e-10,7.76456149985599e-08,"NA"
1.12444057079752,5.17453049353045,8.05575721959178e-10,7.91635487657487e-08,"Up"
0.860575958374848,5.66785500024779,8.09376363503988e-10,7.91635487657487e-08,"NA"
0.813976005264303,5.75592988574669,8.90396753239315e-10,8.66503694634803e-08,"NA"
1.06181069914668,5.2577094834913,9.92689563465363e-10,9.61221304303511e-08,"Up"
-0.810270823017059,5.22484962977668,1.00781102898902e-09,9.71008377482656e-08,"NA"
0.847597649135569,5.67283903984947,1.03158393219763e-09,9.88992793610857e-08,"NA"
0.769705791572048,5.86558067161758,1.06327786883946e-09,1.01435661122882e-07,"NA"
0.965086951295331,5.42208984476979,1.09085824593502e-09,1.03556670543028e-07,"NA"
1.07616189549321,5.2430713925783,1.10276405513603e-09,1.04176237520802e-07,"Up"
0.893008280284086,5.55805996647154,1.12108185335928e-09,1.05392578505611e-07,"NA"
0.807629753359053,5.7753129838486,1.13847474953777e-09,1.06510637678978e-07,"NA"
0.822846329251625,5.71292566478915,1.20119587127853e-09,1.11838265592211e-07,"NA"
-0.911630802162,4.94707942570686,1.23823113742777e-09,1.14734852667111e-07,"NA"
0.793412986808272,5.79746798531274,1.2517566812339e-09,1.1543580899417e-07,"NA"
0.805517627170857,5.76646418849036,1.30077285979794e-09,1.19387522288374e-07,"NA"
-0.708331334956476,5.49749329381688,1.35218056213875e-09,1.23520418709335e-07,"NA"
1.07507569343378,5.23877027670846,1.4414673495526e-09,1.3084020990165e-07,"Up"
0.877919700872131,5.59109265127217,1.45200824141768e-09,1.3084020990165e-07,"NA"
1.04578106195294,5.28663243611688,1.45257901109443e-09,1.3084020990165e-07,"Up"
-0.828909444405286,5.14988030215183,1.48990924863622e-09,1.33581400505042e-07,"NA"
0.949971289673002,5.43835373109336,1.52066927871721e-09,1.3571097350985e-07,"NA"
-0.862868315864179,5.04581215920288,1.63026097948901e-09,1.44824009765065e-07,"NA"
0.819596687479175,5.69931582131617,1.70596522913448e-09,1.49766404517009e-07,"NA"
0.930029229226363,5.46657983926194,1.70730457089624e-09,1.49766404517009e-07,"NA"
-0.966676819765623,4.81438276857274,1.71267841910273e-09,1.49766404517009e-07,"NA"
-0.760919152233455,5.33255526116962,1.71683062081876e-09,1.49766404517009e-07,"NA"
0.982943401250639,5.37274613277751,1.75800961175229e-09,1.52670915431367e-07,"NA"
1.0692239995399,5.21221481405479,1.77774989036203e-09,1.53696001681924e-07,"Up"
1.08898851892537,5.18762103091712,1.82149686129742e-09,1.5677825873727e-07,"Up"
0.751121008402322,5.85936740889878,1.8375513808843e-09,1.57076760784352e-07,"NA"
1.00624852479366,5.32898532977783,1.84118685831085e-09,1.57076760784352e-07,"Up"
1.13815594810542,5.12187584707274,1.8647516615858e-09,1.58389388939783e-07,"Up"
-0.71514630574174,5.45984654947098,1.88653209241237e-09,1.59539652845668e-07,"NA"
1.00878383753793,5.30543929920427,1.95111126255659e-09,1.64283568307265e-07,"Up"
0.823580179461694,5.69651367127638,1.97281220363121e-09,1.65253875417831e-07,"NA"
0.881617116547756,5.55936623102961,1.97970149214793e-09,1.65253875417831e-07,"NA"
1.08760466506109,5.18602560947109,1.99458978412e-09,1.65782084803725e-07,"Up"
-0.770620055674962,5.30122904917205,2.03438789130833e-09,1.68367332919133e-07,"NA"
-0.873133328974115,5.01653990754953,2.04749393318059e-09,1.68730925574363e-07,"NA"
1.0632270508237,5.22245943020419,2.09348627311443e-09,1.71790064259043e-07,"Up"
1.04323372708567,5.25697347558207,2.15657933795336e-09,1.7622074033251e-07,"Up"
0.852676626562105,5.60289288498107,2.21701173029656e-09,1.8039768558371e-07,"NA"
0.677144866665487,6.09055880960174,2.23660525627453e-09,1.80549727061391e-07,"NA"
0.809922477051268,5.73481666929788,2.23752630872322e-09,1.80549727061391e-07,"NA"
1.01133245213532,5.31421850651592,2.24982343927958e-09,1.806329675283e-07,"Up"
0.794300275166653,5.74392976885294,2.25721254476136e-09,1.806329675283e-07,"NA"
0.930148959221736,5.4320242523985,2.28251961720599e-09,1.81906481097989e-07,"NA"
0.832113857620168,5.66212182755751,2.32505682306326e-09,1.84537091948538e-07,"NA"
0.679963720929809,6.06559126652008,2.48098117598981e-09,1.9610890389477e-07,"NA"
0.877653235397445,5.53784312136609,2.5600414185033e-09,2.01535618336321e-07,"NA"
1.01318823083238,5.3116136173478,2.66773277850034e-09,2.08840125553205e-07,"Up"
-0.963262372879954,4.82181549642736,2.67439590711529e-09,2.08840125553205e-07,"NA"
1.05238293838172,5.21784818122172,2.73359573708924e-09,2.12605682909519e-07,"Up"
-0.919521241327278,4.89844181216006,2.87057264712149e-09,2.22366039536619e-07,"NA"
-0.716839694626038,5.43554109691987,3.09164730694674e-09,2.38537218112871e-07,"NA"
0.978428829305052,5.34251340758852,3.11332613010212e-09,2.39256642204594e-07,"NA"
1.07793954867297,5.17845291650283,3.13463932190896e-09,2.39942391731577e-07,"Up"
0.834157876500825,5.62350106178915,3.15772053296754e-09,2.40301745260546e-07,"NA"
0.946594876972925,5.38630450520075,3.16415083349371e-09,2.40301745260546e-07,"NA"
0.892634665144658,5.49565362246816,3.38368259210739e-09,2.55970301088874e-07,"NA"
0.965167042641313,5.36360774410252,3.41842912079119e-09,2.57592600596273e-07,"NA"
0.816972329654575,5.68055633638332,3.47730913362543e-09,2.61013832099961e-07,"NA"
0.997597051695823,5.29549920562857,3.86569796638743e-09,2.89046744467409e-07,"NA"
1.02204235480398,5.24753485800676,3.97061900736018e-09,2.95750029602066e-07,"Up"
0.77789392316544,5.75867513714798,4.04015375362506e-09,2.9977631261572e-07,"NA"
1.03380197795386,5.23514275622913,4.06912711070254e-09,3.00773723762845e-07,"Up"
1.07270888311228,5.17395093137782,4.10533593187481e-09,3.0229633329539e-07,"Up"
0.813055064010267,5.66219215513161,4.22027615119674e-09,3.0891341232341e-07,"NA"
0.626589841255728,6.21274374331409,4.227101841666e-09,3.0891341232341e-07,"NA"
0.776703053321674,5.73495492059426,4.26054568077273e-09,3.09834004397263e-07,"NA"
0.854277993839463,5.58400522705423,4.27169674553698e-09,3.09834004397263e-07,"NA"
1.02625777606362,5.24697695691667,4.33034876499674e-09,3.12484511816098e-07,"Up"
-0.908780358198353,4.90413371678713,4.34051087878398e-09,3.12484511816098e-07,"NA"
0.967054436408763,5.32698549259608,4.50504069795121e-09,3.2312821539453e-07,"NA"
1.00248507943263,5.29173663568107,4.58103221642997e-09,3.27366309606579e-07,"Up"
-0.797681765840227,5.17220688689861,4.80167020101307e-09,3.41871857032423e-07,"NA"
0.955632582187116,5.35694161355603,5.16134004633852e-09,3.66133741162608e-07,"NA"
0.789467451216264,5.71641159718489,5.19227126059172e-09,3.66983668732187e-07,"NA"
0.784042945131513,5.73179265473091,5.25690296186748e-09,3.70200664580093e-07,"NA"
-0.756419688899595,5.26516037415282,5.27938616542574e-09,3.70436929274039e-07,"NA"
0.972733432881681,5.32340751992033,5.3228521087969e-09,3.72138461873504e-07,"NA"
-0.71710841412458,5.38545131689393,5.45987259928536e-09,3.80344937977555e-07,"NA"
1.01238637075427,5.2656045664508,5.77676831994698e-09,4.00978119297825e-07,"Up"
1.08668313951954,5.14164642303413,6.05048185222456e-09,4.1847725553636e-07,"Up"
0.727797646101494,5.85044298756937,6.1586047906557e-09,4.24439645465617e-07,"NA"
-0.802205298006478,5.13138021454632,6.27290691748157e-09,4.30784097035277e-07,"NA"
0.82238125402768,5.59672259719156,6.40149369237772e-09,4.38061225606314e-07,"NA"
0.935144381423948,5.39434221732963,6.54878614861234e-09,4.46562649838122e-07,"NA"
-0.786615326155133,5.17548500103715,6.75803360036972e-09,4.59214311244772e-07,"NA"
0.926040411939904,5.39373322630932,7.09574540604915e-09,4.80476243124293e-07,"NA"
0.875553181593405,5.50353127958298,7.1419971829056e-09,4.81923057296689e-07,"NA"
-0.837641584352157,5.03199985215862,7.25430165797834e-09,4.87801409404196e-07,"NA"
0.929338194553933,5.38272029156523,7.41705073734045e-09,4.9701939300808e-07,"NA"
0.740212024234065,5.81105004093791,7.5855920989123e-09,5.05151764714723e-07,"NA"
0.744608977146226,5.80324642847886,7.59078953893283e-09,5.05151764714723e-07,"NA"
-0.788597783162071,5.17171399882558,7.63072129791498e-09,5.05151764714723e-07,"NA"
0.794914373028075,5.6707750894686,7.64274847988299e-09,5.05151764714723e-07,"NA"
1.02004054643237,5.21366381189553,7.66920586211624e-09,5.05176328999126e-07,"Up"
0.713298357105827,5.89515457997934,7.7819519826476e-09,5.1086536303713e-07,"NA"
0.789575642227809,5.70195582495939,7.86355959568905e-09,5.14478699763899e-07,"NA"
-0.518392984782518,6.16629544116549,7.97446866583838e-09,5.19978317113219e-07,"NA"
0.840185394223665,5.55720516694812,8.06507024407623e-09,5.24121309888524e-07,"NA"
0.645033987484101,6.08661580589112,8.32360321593222e-09,5.37588220461372e-07,"NA"
0.885469615551144,5.44347464969404,8.32781504380933e-09,5.37588220461372e-07,"NA"
0.782000551220751,5.70879526751082,8.47949299822328e-09,5.45561001340837e-07,"NA"
0.919770451888239,5.40072794068642,8.6152913020879e-09,5.52462686610047e-07,"NA"
0.908812096116148,5.43168197063815,8.74725009984122e-09,5.5907341727236e-07,"NA"
0.947470682177116,5.3359957515156,9.53176519532481e-09,6.04892025157127e-07,"NA"
-0.666785238593084,5.53323731562142,9.54882428613554e-09,6.04892025157127e-07,"NA"
0.714438987815381,5.87913087771105,9.5578312350553e-09,6.04892025157127e-07,"NA"
0.909851203677654,5.40962453572702,9.63251595701853e-09,6.07632912129058e-07,"NA"
0.972244912199887,5.30212177658188,9.87918859735666e-09,6.21170020702627e-07,"NA"
0.940665447585266,5.3257502962011,9.92538393422992e-09,6.21273913058599e-07,"NA"
0.747774772315472,5.78368932399493,9.94500222287336e-09,6.21273913058599e-07,"NA"
0.931574493368958,5.37807430235076,1.02242545262858e-08,6.36665315614313e-07,"NA"
0.800324162958277,5.64840118803873,1.0723986249371e-08,6.61886543043976e-07,"NA"
0.789523232293685,5.64870482120722,1.0723986249371e-08,6.61886543043976e-07,"NA"
0.972376930905762,5.30031785549355,1.07318173353201e-08,6.61886543043976e-07,"NA"
0.709563199833279,5.87053309867097,1.0941756027757e-08,6.72692213439814e-07,"NA"
-0.857923125208263,4.9582613452213,1.15554221015568e-08,7.03378922125212e-07,"NA"
0.98523864814127,5.27745773563476,1.15573258167904e-08,7.03378922125212e-07,"NA"
0.976721729473529,5.27727370999587,1.15573258167904e-08,7.03378922125212e-07,"NA"
0.925542097513311,5.36605040249157,1.15861755735796e-08,7.03378922125212e-07,"NA"
0.723018806589592,5.82598646462861,1.20013228538755e-08,7.26305057462975e-07,"NA"
0.753759872681856,5.75074369384944,1.21724751652222e-08,7.34368081151691e-07,"NA"
0.815355810443947,5.59540030820871,1.25222136831528e-08,7.53121708658192e-07,"NA"
